userID,Gender,Age,DAT,Tenant,Price,category_big,category_mid,category_small,Address
VJV96911,여성,40대,2025-10-26 7:09,유니언,2730,F&B,카페,커피,서울특별시 양천구
HPN44114,남성,30대,2022-10-08 1:21,배스킨라빈스,4000,F&B,테이크아웃,스위트,서울특별시 동대문구
IGM50413,여성,20대,2022-08-03 11:31,닭칼국수,9000,F&B,푸드코트,일식,서울특별시 강동구
QBI80122,여성,30대,2021-12-01 21:44,피그먼트,81900,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 마포구
OUE60626,여성,30대,2025-07-27 14:35,레이첼콕스,94500,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 마포구
MUG00952,여성,30대,2024-05-02 11:20,간식여왕,9000,F&B,카페,기타음료,서울특별시 강남구
EPC67965,남성,30대,2025-01-29 19:42,후아유,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
ZPZ19504,여성,40대,2021-12-05 5:39,동네카페,32600,F&B,카페,커피,서울특별시 성동구
TNB06431,여성,40대,2025-12-08 20:39,SPAO,52550,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 영등포구
SWZ32701,여성,30대,2024-12-09 17:17,이디야,5800,F&B,카페,커피,서울특별시 중구
MCL02855,남성,30대,2023-10-10 13:00,라인프렌즈,9000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 마포구
CNF16477,여성,20대,2024-11-30 3:17,알로봇,15100,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 영등포구
ODS03286,여성,30대,2024-11-26 17:08,니티드,21900,전문점/일반테넌트,패션의류,여성패션,서울특별시 양천구
CTE08266,남성,40대,2023-07-04 11:44,스무디킹,22000,F&B,카페,기타음료,서울특별시 은평구
VJA94866,여성,50대,2022-08-20 13:31,아베크롬비,99000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
IKB68461,여성,40대,2021-01-09 22:12,파이브가이즈,3700,F&B,레스토랑,양식,서울특별시 은평구
AYH77449,남성,40대,2025-05-01 23:40,공차,5900,F&B,카페,기타음료,서울특별시 강서구
CBM74417,여성,40대,2023-11-09 1:44,삼대국수회관,8900,F&B,레스토랑,한식,서울특별시 종로구
XFA26932,여성,60대,2021-06-11 8:07,돼지게티,13600,F&B,레스토랑,양식,서울특별시 서초구
MUG00952,여성,30대,2024-08-11 11:46,멜본,50000,전문점/일반테넌트,패션의류,여성패션,서울특별시 강남구
SRP07654,여성,30대,2022-11-24 10:51,아디다스,397000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 중랑구
HIL59915,남성,40대,2025-12-09 5:30,베이직하우스,27800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
DSC80196,여성,30대,2025-02-13 16:50,메가커피,10300,F&B,카페,기타음료,서울특별시 양천구
ZXG30282,여성,40대,2023-06-17 2:38,레고,22000,전문점/일반테넌트,라이프스타일,취미,서울특별시 강서구
UDU22052,여성,40대,2023-01-04 11:48,커피빈,5800,F&B,카페,커피,서울특별시 강북구
IHZ84600,여성,30대,2025-07-06 4:08,트리아농,45500,F&B,레스토랑,양식,서울특별시 종로구
MNZ42482,여성,20대,2023-02-26 4:40,벤더커피,6300,F&B,카페,커피,서울특별시 강서구
KMW57156,남성,50대,2022-05-08 8:19,파머스마켓팥집,59600,F&B,레스토랑,한식,서울특별시 노원구
YET09768,여성,30대,2025-05-05 23:25,보배반점,60300,F&B,레스토랑,중식,서울특별시 영등포구
HKS98200,여성,30대,2023-10-12 8:39,아이레시피,8000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 금천구
BFD72001,여성,30대,2022-04-19 3:43,베이직하우스,57700,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성북구
RSJ74130,여성,50대,2021-08-17 16:58,코이라멘,22000,F&B,레스토랑,일식,서울특별시 송파구
NAX73101,남성,50대,2025-03-07 0:41,교동짬뽕,16700,F&B,레스토랑,양식,서울특별시 성동구
IGM50413,여성,20대,2024-08-24 6:41,프라이스클럽,13800,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 강동구
BNF64306,여성,30대,2025-05-13 23:51,낙곱새,27000,F&B,레스토랑,한식,서울특별시 성동구
JQD87742,여성,30대,2025-03-06 14:59,일바,40600,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 종로구
VMI33657,여성,20대,2025-04-06 0:52,타이거커피,5000,F&B,카페,커피,서울특별시 중랑구
RED43472,여성,40대,2022-11-10 3:34,베이직하우스,59500,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
XNN55618,남성,30대,2022-01-20 2:00,던킨도너츠,13100,F&B,테이크아웃,베이커리,서울특별시 성동구
HVI03021,남성,20대,2025-11-30 2:37,아디다스,208000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 강북구
CVH29651,여성,30대,2022-12-23 2:06,돼지게티,50600,F&B,레스토랑,양식,서울특별시 중랑구
QBY23103,남성,40대,2023-02-07 10:37,교보문고,15000,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 양천구
EBA03572,여성,20대,2023-09-03 14:48,헤라,9800,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 동작구
PZG66362,여성,20대,2024-06-29 8:55,알파문구,7000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강동구
TJE23971,여성,40대,2023-04-07 4:21,차고145,102000,F&B,레스토랑,한식,서울특별시 동작구
UHA97378,여성,40대,2023-08-27 2:54,알파문구,15000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 동대문구
FDH70798,여성,30대,2025-01-30 10:12,공차,9300,F&B,카페,기타음료,서울특별시 송파구
DBM26053,여성,30대,2025-08-30 20:02,닥터스킨샵,13900,전문점/일반테넌트,H&B,코스메틱,서울특별시 금천구
BZD07988,여성,50대,2022-01-27 8:59,H&M,86000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중구
PQM71949,여성,40대,2021-08-04 13:45,H&M,79000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
BNF64306,여성,30대,2024-10-11 15:24,폴햄,102600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
VCC42009,여성,50대,2021-08-21 19:34,감미옥,30000,F&B,레스토랑,한식,서울특별시 송파구
RSR51523,여성,30대,2024-07-25 1:38,클로리스,14700,F&B,카페,기타음료,서울특별시 동대문구
ZMU16817,남성,40대,2025-03-19 10:41,올리브영,20000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 마포구
FGK22093,여성,40대,2023-11-02 11:57,슈퍼타이,19000,F&B,레스토랑,중식,서울특별시 관악구
WCE06690,여성,40대,2021-08-05 23:01,베이직하우스,52800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
EQE01033,남성,50대,2025-08-17 13:30,포메인,16000,F&B,레스토랑,아시안,서울특별시 광진구
ZES85876,여성,30대,2023-11-26 18:12,아이레시피,14000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 노원구
EVW18406,여성,30대,2024-08-20 1:02,H&M,25000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
OQA02684,남성,40대,2023-06-02 19:14,지오다노,7900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 노원구
PGU34545,남성,60대,2025-05-08 22:24,포메인,48500,F&B,레스토랑,아시안,서울특별시 금천구
NOT94984,여성,50대,2021-02-17 7:51,헤라,5900,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 성동구
IHV23445,남성,30대,2025-02-15 14:42,서울전통육개장,190000,F&B,레스토랑,한식,서울특별시 노원구
CTE08266,남성,40대,2023-01-04 22:18,크런키,6000,F&B,카페,기타음료,서울특별시 은평구
LYP65616,여성,40대,2024-09-06 0:13,유니언,12500,F&B,카페,커피,서울특별시 영등포구
CBY32066,여성,20대,2021-08-16 16:48,알파문구,8000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 마포구
QBI80122,여성,30대,2021-10-28 18:24,H&M,49000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 마포구
AXK09859,여성,40대,2022-08-12 15:07,코데즈컴바인,20000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 노원구
VJK12913,여성,40대,2024-09-17 19:24,에터미,113000,전문점/일반테넌트,H&B,코스메틱,서울특별시 송파구
BJL90200,여성,60대,2023-03-06 8:34,잭슨피자,47700,F&B,레스토랑,양식,서울특별시 강남구
ZSB05237,여성,30대,2022-03-08 9:41,커피빈,18500,F&B,카페,커피,서울특별시 성동구
DBM26053,여성,30대,2021-09-10 20:31,폴햄,263200,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
PFJ20740,여성,30대,2024-02-01 7:15,라인프렌즈,30000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 강남구
PZZ34219,여성,50대,2021-05-29 22:49,SPAO,39900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
TPC38761,남성,40대,2022-12-20 8:31,애슐리,12000,F&B,레스토랑,양식,서울특별시 중랑구
OIX43296,여성,30대,2024-09-13 5:22,프라이스클럽,8910,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 중구
JJD23428,여성,30대,2024-09-29 19:01,폰토피아,17000,전문점/일반테넌트,라이프스타일,기타라이프스타일,서울특별시 송파구
FRZ84208,여성,20대,2021-08-12 14:54,브레젠트,13000,F&B,카페,베이커리,서울특별시 양천구
CJR26443,여성,30대,2025-12-10 2:43,감미옥,30000,F&B,레스토랑,한식,서울특별시 동작구
QNE85394,여성,20대,2024-09-23 17:35,델리이노밸리,35900,F&B,레스토랑,델리,서울특별시 송파구
KSQ72762,여성,20대,2024-10-12 2:02,베이직하우스,29800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 구로구
AUQ67956,여성,30대,2023-05-25 1:56,스무디킹,5600,F&B,카페,기타음료,서울특별시 도봉구
SFW50859,여성,30대,2024-02-18 5:49,베이직하우스,17700,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
MFX33853,여성,30대,2021-08-23 18:23,레이첼콕스,79000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 강북구
CXM23617,여성,30대,2025-02-12 22:06,베이직하우스,19800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
SWZ32701,여성,30대,2021-04-05 23:58,차바이오에프엔씨,8500,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 중구
VYG65951,남성,20대,2025-07-20 19:39,지오다노,10000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강북구
FLS16904,남성,50대,2021-03-19 21:07,교동짬뽕,24700,F&B,레스토랑,양식,서울특별시 성동구
ABF22834,여성,30대,2025-07-09 8:35,감미옥,15000,F&B,레스토랑,한식,서울특별시 동대문구
VYG65951,남성,20대,2021-06-20 13:37,시그니처,364000,전문점/일반테넌트,패션의류,남성패션,서울특별시 강북구
TSB03359,남성,30대,2022-11-26 7:45,모닝글로리,11900,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 양천구
JSP15149,여성,30대,2025-12-16 17:46,로샤,27900,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 구로구
WCU90220,여성,30대,2022-04-08 11:36,감미옥,30000,F&B,레스토랑,한식,서울특별시 동작구
BFD72001,여성,30대,2021-09-17 21:51,고반식당,8500,F&B,레스토랑,한식,서울특별시 성북구
IEH75451,남성,40대,2025-04-14 3:00,벤더커피,37900,F&B,카페,커피,서울특별시 용산구
VYG65951,남성,20대,2022-12-16 17:57,SPAO,159600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강북구
FEA77532,여성,30대,2024-12-27 23:58,크리스틴다트너,5750,F&B,카페,기타음료,서울특별시 관악구
IGM50413,여성,20대,2025-10-22 12:05,폴햄,89600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
TWK00435,여성,40대,2024-04-18 18:32,베이직하우스,15800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
MEZ18738,여성,30대,2023-02-09 8:59,멜본,149800,전문점/일반테넌트,패션의류,여성패션,서울특별시 서대문구
DZT47703,여성,40대,2022-03-11 17:18,H&M,207000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 구로구
YNJ83639,여성,60대,2024-01-01 8:48,후아유,89800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
EPU81138,여성,40대,2024-12-26 1:43,베이직하우스,49800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
JQD87742,여성,30대,2025-02-08 1:14,베이직하우스,15000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
TWK00435,여성,40대,2022-10-20 15:15,테이스팅룸,10900,F&B,레스토랑,양식,서울특별시 강동구
XRX32505,남성,30대,2022-06-24 19:04,방콕9,15000,F&B,레스토랑,중식,서울특별시 용산구
RBI85159,여성,40대,2025-04-01 15:17,닭칼국수,8500,F&B,푸드코트,일식,서울특별시 성동구
WHG78064,여성,30대,2022-07-05 6:54,밥상머리,18000,F&B,레스토랑,한식,서울특별시 서대문구
DVU73947,남성,40대,2025-08-07 3:13,에이리프,89500,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 서초구
RSJ74130,여성,50대,2021-06-17 7:30,베이직하우스,62800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
ZXK54137,여성,40대,2024-09-13 21:21,SPAO,100700,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
FCR97392,여성,40대,2023-11-28 0:06,베이직하우스,15800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
WYI99284,남성,50대,2022-04-15 18:02,연식당,28000,F&B,레스토랑,한식,서울특별시 은평구
IGM50413,여성,20대,2022-02-17 16:49,배스킨라빈스,5000,F&B,테이크아웃,스위트,서울특별시 강동구
DYN89502,남성,30대,2023-03-31 4:36,닭칼국수,16000,F&B,푸드코트,일식,서울특별시 중랑구
CBY32066,여성,20대,2021-10-19 17:26,쉐프리,12900,F&B,레스토랑,양식,서울특별시 마포구
HTC41471,남성,30대,2024-01-13 21:57,보떼,39000,전문점/일반테넌트,H&B,코스메틱,서울특별시 은평구
VFN79152,여성,50대,2025-01-01 15:05,아이레시피,34500,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 송파구
JKG18365,여성,50대,2022-10-13 23:22,원더플레이스,39000,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 강동구
FGR43939,여성,50대,2024-10-17 11:57,알파문구,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 마포구
TLZ75424,여성,20대,2022-06-19 16:54,강가,27300,F&B,레스토랑,양식,서울특별시 종로구
DMG28290,여성,50대,2023-05-27 21:57,풋마트,125100,전문점/일반테넌트,패션잡화,신발멀티,서울특별시 광진구
TZA45297,여성,40대,2025-12-23 13:35,파머스마켓팥집,47800,F&B,레스토랑,한식,서울특별시 성북구
ZUQ05548,여성,30대,2022-12-30 1:19,폴로,68600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 도봉구
EJY00227,남성,40대,2021-09-03 9:21,고반식당,9000,F&B,레스토랑,한식,서울특별시 중랑구
JEY41405,남성,40대,2024-10-04 21:54,닭칼국수,22000,F&B,푸드코트,일식,서울특별시 동대문구
GQZ75128,남성,40대,2023-07-09 17:11,닭칼국수,60000,F&B,푸드코트,일식,서울특별시 구로구
BJA59380,여성,40대,2023-08-30 1:22,레벨5,25000,전문점/일반테넌트,패션의류,여성패션,서울특별시 종로구
NWZ20437,남성,40대,2022-03-02 11:02,타이거커피,5200,F&B,카페,커피,서울특별시 양천구
KUZ33213,여성,50대,2024-05-17 8:42,홍콩반점0410,51000,F&B,레스토랑,중식,서울특별시 노원구
YFH06326,여성,40대,2024-05-17 12:43,미소야,17500,F&B,레스토랑,일식,서울특별시 강서구
CWL31911,남성,30대,2021-06-17 9:29,삼대국수회관,13900,F&B,레스토랑,한식,서울특별시 도봉구
SQS68404,여성,30대,2023-08-31 22:45,간식여왕,7500,F&B,카페,기타음료,서울특별시 동대문구
GEM98370,여성,40대,2025-03-08 17:58,무지,29900,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 송파구
